code,name,description
290110,饱和无环烃,
290121,乙烯,
290122,丙烯,
290123,丁烯及其异构体,
290124,1，3—丁二烯及异戊二烯,
290129,其他不饱和无环烃,
290211,环己烷,
290219,其他环烷烃；环烯及环萜烯,
290220,苯,
290230,甲苯,
290241,邻二甲苯,
290242,间二甲苯,
290243,对二甲苯,
290244,混合二甲苯异构体,
290250,苯乙烯,
290260,乙苯,
290270,异丙基苯,
290290,其他环烃,
290311,一氯甲烷及氯乙烷,
290312,二氯甲烷,
290313,氯仿（三氯甲烷）,
290314,四氯化碳,
290315,1，2—二氯乙烷（ISO）,
290319,其他无环烃的饱和氯化衍生物,
290321,氯乙烯,
290322,三氯乙烯,
290323,四氯乙烯（全氯乙烯）,
290329,其他无环烃的不饱和氯化衍生物,
290341,三氟甲烷（HFC-23）,
290342,二氟甲烷（HFC-32）,
290343,"一氟甲烷、1,2-二氟乙烷及1,1 -二氟乙烷",
290344,"五氟乙烷、1,1,1-三氟乙烷及1,1,2-三氟乙烷",
290345,"1,1,1,2-四氟乙烷及1,1,2,2-四氟乙烷",
290346,"1,1,1,2,3,3,3-七氟丙烷、1,1,1,2,2,3-六氟丙烷、1,1,1,2,3,3-六氟丙烷、1,1,1,3,3,3-六氟丙烷",
290347,"1,1,1,3,3-五氟丙烷及1,1,2,2,3-五氟丙烷",
290348,"1,1,1,3,3-五氟丁烷及1,1,1,2,2,3,4,5,5,5-十氟戊烷",
290349,其他无环烃的饱和氟化衍生物,
290351,"2,3,3,3-四氟丙烯、1,3,3,3-四氟丙烯及(Z)-1,1,1,4,4,4-六氟-2-丁烯",
290359,其他无环烃的不饱和氟化衍生物,
290361,甲基溴（溴甲烷）,
290362,"二溴乙烷（ISO）（1,2-二溴乙烷）",
290369,其他无环烃的溴化或碘化衍生物,
290371,一氯二氟甲烷（HCFC-22）,
290372,二氯三氟乙烷（HCFC-123）,
290373,"二氯一氟乙烷（HCFC-141,141b）",
290374,"一氯二氟乙烷（HCFC-142,142b）",
290375,"二氯五氟丙烷（HCFC-225,225ca,225cb）",
290376,溴氯二氟甲烷（Halon-1211）、一溴三氟甲烷（Halon-1301）及二溴四氟乙烷（Halon-2402）,
290377,仅含氟和氯的无环烃全卤化衍生物,
290378,其他含有两种或两种以上的不同卤素的无环烃全卤化衍生物,
290379,其他含有两种或两种以上不同卤素的无环烃卤化衍生物,
290381,"1,2,3,4,5,6-六氯环己烷〔六六六（ISO）〕，包括林丹（ISO，INN)",
290382,艾氏剂（ISO）、氯丹（ISO）及七氯（ISO）,
290383,灭蚁灵（ISO）,
290389,其他环烷烃、环烯烃或萜烯烃的卤化衍生物,
290391,氯苯、邻二氯苯及对二氯苯,
290392,"六氯苯（ISO）及滴滴涕（ISO，INN）〔1,1,1-三氯-2,2-双（4-氯苯基）乙烷〕",
290393,五氯苯（ISO）,
290394,六溴联苯,
290399,其他芳烃卤化衍生物,
290410,仅含磺基的衍生物及其盐和乙酯,
290420,仅含硝基或亚硝基的衍生物,
290431,全氟辛基磺酸,
290432,全氟辛基磺酸铵,
290433,全氟辛基磺酸锂,
290434,全氟辛基磺酸钾,
290435,其他全氟辛基磺酸盐,
290436,全氟辛基磺酰氟,
290491,三氯硝基甲烷（氯化苦）,
290499,其他烃的磺化、硝化或亚硝化衍生物,
290511,甲醇,
290512,丙醇及异丙醇,
290513,正丁醇,
290514,其他丁醇,
290516,辛醇及其异构体,
290517,十二醇、十六醇及十八醇,
290519,其他饱和一元醇,
290522,无环萜烯醇,
290529,其他不饱和一元醇,
290531,1，2—乙二醇,
290532,丙二醇,
290539,其他二元醇,
290541,三羟基甲基丙烷,
290542,季戊四醇,
290543,甘露糖醇,
290544,山梨醇,
290545,丙三醇（甘油）,
290549,未列名多元醇,
290551,乙氯维诺（INN）,
290559,其他无环醇卤化、磺化、硝化或亚硝化衍生物,
290611,薄荷醇,
290612,环己醇、甲基环己醇及二甲基环己醇,
290613,固醇及肌醇,
290619,其他环烷醇、环烯醇及环萜烯醇,
290621,苄醇,
290629,其他芳香醇,
290711,苯酚及其盐,
290712,甲酚及其盐,
290713,辛基酚、壬基酚及其异构体和盐,
290715,萘酚及其盐,
290719,其他一元酚,
290721,间苯二酚,
290722,对苯二酚及其盐,
290723,4，4’—异亚丙基联苯酚及其盐,
290729,其他多元酚；酚醇,
290811,五氯苯酚（ISO）,
290819,其他仅含卤素取代基的酚及酚醇衍生物及其盐,
290891,地乐酚（ISO）及其盐,
290892,"4,6-二硝基邻甲酚〔二硝酚（ISO）〕及其盐",
290899,其他酚及酚醇的卤、磺、硝或亚硝化衍生物,
290911,乙醚,
290919,其他无环醚及其卤、磺、硝或亚硝化衍生物,
290920,环（烷、烯或萜烯）醚及其卤、磺化等衍生物,
290930,芳香醚及其卤化、磺化、硝化或亚硝化衍生物,
290941,2，2—氧联二乙醇（二甘醇）,
290943,乙二醇或二甘醇的单丁醚,
290944,乙二醇或二甘醇的其他单烷基醚,
290949,其他醚醇及其卤、磺、硝或亚硝化衍生物,
290950,醚酚、醚醇酚及其卤、磺、硝或亚硝化衍生物,
290960,过氧化醇、过氧化醚、缩醛及半缩醛过氧化物、过氧化酮及其卤化、磺化、硝化或亚硝化衍生物,
291010,环氧乙烷（氧化乙烯）,
291020,甲基环氧乙烷（氧化丙烯）,
291030,1—氯—2，3—环氧丙烷（表氯醇）,
291040,狄氏剂（ISO，INN）,
291050,异狄氏剂（ISO）,
291090,其他三节环环氧化物、环氧醇、环氧酚、环氧醚及其卤化、磺化、硝化或亚硝化衍生物,
291100,缩醛及半缩醛及其卤、磺、硝或亚硝化衍生物,
291211,甲醛,
291212,乙醛,
291219,未列名不含其他含氧基的无环醛,
291221,苯甲醛,
291229,未列名不含其他含氧基的环醛,
291241,香草醛（3—甲氧基—4—羟基苯甲醛）,
291242,乙基香草醛（3—乙氧基—4—羟基苯甲醛）,
291249,未列名醛醇、醛醚、醛酚及含其他含氧基的醛,
291250,环聚醛,
291260,多聚甲醛,
291300,2912产品的卤化、磺化、硝化或亚硝化衍生物,
291411,丙酮,
291412,丁酮（甲基乙基（甲）酮）,
291413,4—甲基—2—戊酮（甲基异丁基（甲）酮）,
291419,未列名不含其他含氧基的无环酮,
291422,环己酮及甲基环己酮,
291423,芷香酮及甲基芷香酮,
291429,其他不含其他含氧基的环烷酮、环烯酮或环萜烯酮,
291431,苯丙酮（苯基丙-2-丙酮）,
291439,其他不含其他含氧基的芳香酮,
291440,酮醇及酮醛,
291450,酮酚及含有其他含氧基的酮,
291461,蒽醌,
291462,辅酶Q10（癸烯醌（INN））,
291469,未列名醌,
291471,十氯酮（ISO）,
291479,其他酮及醌的卤化、磺化、硝化或亚硝化衍生物,
291511,甲酸,
291512,甲酸盐,
291513,甲酸酯,
291521,乙酸,
291524,乙酸酐,
291529,其他乙酸盐,
291531,乙酸乙酯,
291532,乙酸乙烯酯,
291533,乙酸（正）丁酯,
291536,地乐酚乙酸酯,
291539,未列名乙酸酯,
291540,一氯代乙酸、二氯乙酸或三氯乙酸及其盐和酯,
291550,丙酸及其盐和酯,
291560,丁酸、戊酸及其盐和酯,
291570,棕榈酸、硬脂酸及其盐和酯,
291590,其他饱和无环一元羧酸等及其衍生物,
291611,丙烯酸及其盐,
291612,丙烯酸酯,
291613,甲基丙烯酸及其盐,
291614,甲基丙烯酸酯,
291615,油酸、亚油酸或亚麻酸及其盐和酯,
291616,乐杀螨（ISO）,
291619,其他不饱和无环一元羧酸等及其衍生物,
291620,环烷（烯，萜烯）一元羧酸等及衍生物,
291631,苯甲酸及其盐和酯,
291632,过氧化苯甲酰及苯甲酰氯,
291634,苯乙酸及其盐,
291639,其他芳香一元羧酸及其酸酐等及其衍生物,
291711,草酸及其盐和酯,
291712,己二酸及其盐和酯,
291713,壬二酸、癸二酸及其盐和酯,
291714,马来酐,
291719,其他无环多元羧酸及其酸酐等及其衍生物,
291720,环烷（烯，萜烯）多元羧酸等及衍生物,
291732,邻苯二甲酸二辛酯,
291733,邻苯二甲酸二壬酯及邻苯二甲酸二癸酯,
291734,其他邻苯二甲酸酯,
291735,邻苯二甲酸酐,
291736,对苯二甲酸及其盐,
291737,对苯二甲酸二甲酯,
291739,其他芳香多元羧酸及其酸酐等及其衍生物,
291811,乳酸及其盐和酯,
291812,酒石酸,
291813,酒石酸盐及酒石酸酯,
291814,柠檬酸,
291815,柠檬酸盐及柠檬酸酯,
291816,葡糖酸及其盐和酯,
291817,"2,2二苯基2羟基乙酸（二苯基乙醇酸）",
291818,乙酯杀螨醇（ISO）,
291819,其他含醇基但不含其他含氧基的羧酸及其酸酐、酰卤化物、过氧化物和过氧酸以及它们的衍生物,
291821,水杨酸及其盐,
291822,邻乙酰水杨酸及其盐和酯,
291823,水杨酸的其他酯及其盐,
291829,其他含酚基羧酸等及其衍生物,
291830,含醛基或酮基的羧酸等及其衍生物,
291891,2，4，5-涕及其盐和酯,
291899,其他含附加含氧基羧酸及其酸酐等及其衍生物,
291910,三（2，3-二溴丙基）磷酸酯,
291990,其他磷酸脂及盐和卤、磺、硝或亚硝化衍生物,
292011,对硫磷及甲基对硫磷,
292019,其他硫代磷酸酯及盐和卤、磺、硝化等衍生物,
292021,亚磷酸二甲酯,
292022,亚磷酸二乙酯,
292023,亚磷酸三甲酯,
292024,亚磷酸三乙酯,
292029,其他亚磷酸酯及其盐以及它们的卤化、磺化、硝化或亚硝化衍生物,
292030,硫丹（ISO）,
292090,未列名非金属无机酸酯(不包括卤化氢的酯)及其盐以及它们的卤化、磺化、硝化或亚硝化衍生物,
292111,甲胺、二甲胺或三甲胺及其盐,
292112,"2-（N,N-二甲基氨基）氯乙烷盐酸盐",
292113,"2-（N,N-二乙基氨基）氯乙烷盐酸盐",
292114,"2-（N,N二异丙基氨基）氯乙烷盐酸盐",
292119,其他无环单胺及其衍生物以及它们的盐,
292121,乙二胺及其盐,
292122,六亚甲基二胺及其盐,
292129,其他无环多胺及其衍生物以及它们的盐,
292130,环（烷、烯、萜烯）单胺或多胺及其衍生物等,
292141,苯胺及其盐,
292142,苯胺衍生物及其盐,
292143,甲苯胺及其衍生物以及它们的盐,
292144,二苯胺及其衍生物以及它们的盐,
292145,1—萘胺、2—萘胺及其衍生物以及它们的盐,
292146,安非他明、苄非他明等以及它们的盐,
292149,其他芳香单胺及其衍生物以及它们的盐,
292151,邻、间、对-苯二胺、二氨甲苯及其衍生物等,
292159,其他芳香多胺及其衍生物以及它们的盐,
292211,单乙醇胺及其盐,
292212,二乙醇胺及其盐,
292214,右丙氧吩（INN）及其盐,
292215,三乙醇胺,
292216,全氟辛基磺酸二乙醇铵,
292217,甲基二乙醇胺和乙基二乙醇胺,
292218,"2-（N,N-二异丙基氨基）乙醇",
292219,其他氨基醇及其醚和酯以及它们的盐,
292221,氨基羟基萘磺酸及其盐,
292229,其他氨基萘酚和其他氨基酚及其醚、酯和盐,
292231,安非拉酮、美沙酮和去甲美沙酮以及它们的盐,
292239,其他氨基醛、氨基酮和氨基醌以及它们的盐,
292241,赖氨酸及其酯和盐,
292242,谷氨酸及其盐,
292243,邻氨基苯甲酸（氨茴酸）及其盐,
292244,替利定（INN）及其盐,
292249,其他氨基酸、氨基酸酯及其盐,
292250,氨基醇酚、氨基酸酚及其他含氧基氨基化合物,
292310,胆碱及其盐,
292320,卵磷脂及其他磷氨基类脂,
292330,全氟辛基磺酸四乙基铵,
292340,全氟辛基磺酸二癸基二甲基铵,
292390,其他季铵盐及季铵碱,
292411,甲丙氨酯（INN）,
292412,氟乙酰胺、久效磷及磷胺,
292419,其他无环酰胺及其衍生物以及它们的盐,
292421,烷基脲及其衍生物以及它们的盐,
292423,2-乙酰氨基苯甲酸及其盐,
292424,炔己蚁胺（INN）,
292425,甲草胺（ISO）,
292429,其他环酰胺及其衍生物以及它们的盐,
292511,糖精及其盐,
292512,格鲁米特（INN）,
292519,其他酰亚胺及其衍生物以及它们的盐,
292521,杀虫脒,
292529,其他亚胺及其衍生物以及它们的盐,
292610,丙烯腈,
292620,1—氰基胍（双氰胺）,
292630,芬普雷司（INN）及其盐；美沙酮（INN）中间体（4-氰基-2-二甲氨基-4，4-二苯基丁烷）,
292640,α苯基乙酰基乙腈,
292690,其他腈基化合物,
292700,重氮化合物、偶氮化合物及氧化偶氮化合物,
292800,肼（联氨）及胲（羟胺）的有机衍生物,
292910,异氰酸酯,
292990,其他含氮基化合物（异氰酸酯除外）,
293010,"2-(N,N-二甲基氨基)乙硫醇",
293020,硫代氨基甲酸酯或盐及二硫代氨基甲酸酯或盐,
293030,一或二或四硫化二烃氨基硫羰,
293040,甲硫氨酸（蛋氨酸）,
293060,"2-（N,N-二乙基氨基）乙硫醇",
293070,二（2-羟乙基）硫醚[硫二甘醇（INN）],
293080,涕灭威（ISO）、敌菌丹（ISO）及甲胺磷（ISO）,
293090,其他有机硫化合物,
293110,四甲基铅及四乙基铅,
293120,三丁基锡化合物,
293141,甲基膦酸二甲酯,
293142,丙基膦酸二甲酯,
293143,乙基膦酸二乙酯,
293144,甲基膦酸,
293145,甲基膦酸和脒基尿素（1:1）生成的盐,
293146,1-丙基磷酸环酐,
293147,"(5-乙基-2-甲基-2-氧代-1,3,2-二氧磷杂环己-5-基)甲基膦酸二甲酯",
293148,"3,9-二甲基-2,4,8,10-四氧杂-3,9-二磷杂螺[5,5]十一烷-3,9二氧化物",
293149,其他非卤化有机磷衍生物,
293151,甲基膦酰二氯,
293152,丙基膦酰二氯,
293153,O-(3-氯丙基)O-[4-硝基-3-(三氟甲基)苯基]甲基硫代膦酸酯,
293154,敌百虫（ISO）,
293159,其他卤化有机磷衍生物,
293190,未列名有机无机化合物,
293211,四氢呋喃,
293212,2—糠醛,
293213,糠醇及四氢糠醇,
293214,三氯蔗糖,
293219,其他结构上含有一个非稠合呋喃环的化合物,
293220,内酯,
293291,4-丙烯基-1，2-亚甲二氧基苯（异黄樟脑）,
293292,1-（1，3-苯并二茂-5-基）丙烷-2-酮,
293293,3，4－亚甲二氧基苯甲醛（胡椒醛）,
293294,4－烯丙基－1，2－亚甲二氧基苯（黄樟脑）,
293295,四氢大麻酚（所有的异构体）,
293296,克百威（ISO）,
293299,其他仅含有氧杂原子的杂环化合物,
293311,二甲基苯基吡唑酮（安替比林）及其衍生物,
293319,其他结构上含有非稠合吡唑环的化合物,
293321,乙内酰脲及其衍生物,
293329,其他结构上含有非稠合咪唑环的化合物,
293331,吡啶及其盐,
293332,哌啶及其盐,
293333,阿芬太尼，阿尼利定等以及它们的盐,
293334,其他芬太尼及它们的衍生物,
293335,奎宁环-3-醇（3-奎宁醇）,
293336,4-苯氨基-N-苯乙基哌啶（ANPP）,
293337,N-苯乙基-4-哌啶酮（NPP）,
293339,其他结构上含有一个非稠合吡啶环的化合物,
293341,左非诺（INN）及其盐,
293349,其他含有一个喹啉或异喹啉环系的化合物,
293352,丙二酰脲（巴比土酸）及其盐,
293353,阿洛巴比妥，异戊巴比妥等以及它们的盐,
293354,其他丙二酰脲的衍生物以及它们的盐,
293355,氯普唑仑，甲氯喹酮，甲喹酮等以及它们的盐,
293359,其他结构上含有一个嘧啶环或哌嗪环的化合物,
293361,三聚氰胺（蜜胺）,
293369,其他结构上含有非稠合三嗪环的化合物,
293371,6—己内酰胺,
293372,氯巴占（INN）和甲乙哌酮（INN）,
293379,其他内酰胺,
293391,阿普唑仑，卡马西泮等以及它们的盐,
293392,甲基谷硫磷（ISO）,
293399,未列名仅含有氮杂原子的杂环化合物,
293410,结构上含有一个非稠合噻唑环的化合物,
293420,含一个苯并噻唑环系未经进一步稠合的化合物,
293430,含一个吩噻嗪环系的未经进一步稠合的化合物,
293491,阿米雷司(INN）、溴替唑仑(INN）、氯噻西泮(INN）、氯唑仑 (INN）、右吗拉胺(INN）、卤唑仑(INN）、凯他唑仑(INN）、美索卡(INN）、唑仑(INN）、匹莫林(INN）、苯巴曲嗪(INN）、芬美曲嗪(INN）和舒芬太尼 (INN），以及它们的盐,
293492,其他芬太尼以及它们的衍生物,
293499,其他杂环化合物,
293510,N-甲基全氟辛基磺酰胺,
293520,N-乙基全氟辛基磺酰胺,
293530,N-乙基-N-（2-羟乙基）全氟辛基磺酰胺,
293540,N-（2-羟乙基）-N-甲基全氟辛基磺酰胺,
293550,其他全氟辛基磺酰胺,
293590,其他磺(酰)胺,
293621,未混合的维生素A及其衍生物,
293622,未混合的维生素B1及其衍生物,
293623,未混合的维生素B2及其衍生物,
293624,未混合的D或DL—泛酸及其衍生物,
293625,未混合的维生素B6及其衍生物,
293626,未混合的维生素B12及其衍生物,
293627,未混合的维生素C及其衍生物,
293628,未混合的维生素E及其衍生物,
293629,其他未混合的维生素及其衍生物,
293690,维生素原和其他维生素及其衍生物和混合物,
293711,生长激素及其衍生物和结构类似物,
293712,胰岛素及其盐,
293719,其他多肽等激素及其衍生物和结构类似物,
293721,可的松、氢化可的松、脱氢可的松及脱氢皮醇,
293722,皮质甾类激素的卤化衍生物,
293723,雌（甾）激素和孕激素,
293729,其他甾族激素及其衍生物和结构类似物,
293750,前列腺素、血栓烷等及其衍生物和结构类似物,
293790,其他天然或合成再制的激素，包括改性链多肽,
293810,芸香苷及其衍生物,
293890,其他苷及其盐、醚、酯等衍生物,
293911,罂粟杆浓缩物、丁丙诺啡等以及它们的盐,
293919,其他鸦片碱及其衍生物以及它们的盐,
293920,金鸡纳生物碱及其衍生物以及它们的盐,
293930,咖啡因及其盐,
293941,麻黄碱及其盐,
293942,假麻黄碱（INN）及其盐,
293943,d－去甲假麻黄碱（INN）及其盐,
293944,去甲麻黄碱及其盐,
293945,左甲苯丙胺、去氧麻黄碱（INN）、去氧麻黄碱外消旋体，以及它们的盐,
293949,其他麻黄生物碱及其衍生物，以及它们的盐,
293951,芬乙茶碱（INN）及其盐,
293959,其他茶碱和氨茶碱及其衍生物以及它们的盐,
293961,麦角新碱（麦角袂春）及其盐,
293962,麦角胺及其盐,
293963,麦角酸及其盐,
293969,其他麦角生物碱及其衍生物，以及它们的盐,
293972,可卡因、芽子碱，它们的盐、酯及其他衍生物,
293979,其他植物来源的其他天然或合成的生物碱及其盐,
293980,非植物来源的其他天然或合成再制的生物碱及其盐、醚、酯和其他衍生物,
294000,化学纯糖；糖醚、糖缩醛、糖酯及其盐,
294110,青霉素和有其结构的青霉素衍生物及其盐,
294120,链霉素及其衍生物以及它们的盐,
294130,四环素及其衍生物以及它们的盐,
294140,氯霉素及其衍生物以及它们的盐,
294150,红霉素及其衍生物以及它们的盐,
294190,其他抗菌素,
294200,其他有机化合物,
300120,腺体、其他器官及其分泌物的提取物,
300190,其他供防治病用制品；肝素及其盐；腺体,
300212,抗血清及其他血份,
300213,非混合的免疫制品，未配定剂量或制成零售包装,
300214,混合的免疫制品，未配定剂量或制成零售包装,
300215,免疫制品，已配定剂量或制成零售包装,
300241,人用疫苗,
300242,兽用疫苗,
300249,毒素、培养微生物（不包括酵母）及类似产品,
300251,细胞治疗产品,
300259,其他细胞培养物（细胞治疗产品除外）,
300290,人血；治病、防病或诊断用动物血制品（疫苗除外）,
300310,含有青霉素及链霉素的药品，未配定剂量,
300320,含有其他抗菌素的药品，未配定剂量,
300331,"含有胰岛素的药品,未配定剂量或制成零售包装",
300339,含有激素或品目29.37其他产品的未列名药品，未配定剂量或制成零售包装,
300341,含有麻黄碱及其盐的药品，未配定剂量或制成零售包装,
300342,含有伪麻黄碱（INN）及其盐的药品，未配定剂量或制成零售包装,
300343,含有去甲麻黄碱及其盐的药品，未配定剂量或制成零售包装,
300349,"其他含有生物碱及其衍生物的药品,未配定剂量或制成零售包装",
300360,其他药品，含有本章子目注释2所列抗疟疾活性成分,
300390,"未列名两种或两种以上成分混合而成的药品,未配定剂量或制成零售包装",
300410,含有青霉素和链霉素及其衍生物的药品，已配定剂量或制成零售包装,
300420,含有其他抗菌素的药品，已配定剂量或制成零售包装,
300431,含有胰岛素的药品，已配定剂量或制成零售包装,
300432,含有皮质甾类激素及其衍生物或结构类似物的药品，已配定剂量或制成零售包装,
300439,未列名含有激素或品目29.37其他产品的药品，已配定剂量或制成零售包装,
300441,含有麻黄碱及其盐的药品，已配定剂量或制成零售包装,
300442,含有伪麻黄碱（INN）及其盐的药品，已配定剂量或制成零售包装,
300443,含有去甲麻黄碱及其盐的药品，已配定剂量或制成零售包装,
300449,未列名含有其他生物碱及其衍生物的药品，已配定剂量或制成零售包装,
300450,其他含有维生素或品目29.36所列产品的药品，已配定剂量或制成零售包装,
300460,其他药品，含有本章子目注释2所列抗疟疾活性成分，已配定剂量或制成零售包装,
300490,其他混合或非混合产品构成的药品，已配定剂量或制成零售包装,
300510,胶粘敷料及其他有胶粘涂层的物品,
300590,其他软填料及类似物品,
300610,无菌外科肠线，昆布，止血材料，阻隔材料,
300630,X光检查造影剂；用于病人的诊断试剂,
300640,牙科粘固剂及其他牙科填料；骨骼粘固剂,
300650,急救药箱、药包,
300660,以激素、品目29.37产品等为基本成分避孕药,
300670,专用于人类或兽药的凝胶制品，润滑剂，偶合剂,
300691,可确定用于造口术的用具,
300692,废药物,
300693,安慰剂和盲法（或双盲法）临床试验试剂盒，用于经许可的临床试验，已配定剂量,
310100,动物或植物肥料及其经混合或化学处理的肥料,
310210,尿素，不论是否水溶液,
310221,硫酸铵,
310229,硫酸铵和硝酸铵的复盐及混合物,
310230,硝酸铵，不论是否水溶液,
310240,硝酸铵与碳酸钙或其他无肥效无机物的混合物,
310250,硝酸钠,
310260,硝酸钙和硝酸铵的复盐及混合物,
310280,尿素及硝酸铵混合物的水溶液或氨水溶液,
310290,其他矿物氮肥及化学氮肥及其未列名的混合物,
310311,按重量计五氧化二磷（P205）含量在35%及以上的过磷酸钙,
310319,按重量计五氧化二磷（P205）含量在35%以下的过磷酸钙,
310390,其他矿物磷肥及化学磷肥,
310420,氯化钾,
310430,硫酸钾,
310490,其他矿物钾肥及化学钾肥,
310510,制成片状等或每包毛重≤10kg的本章各项货品,
310520,含氮、磷、钾三种元素的矿物肥料或化学肥料,
310530,磷酸氢二铵,
310540,磷酸二氢铵及其与磷酸氢二铵的混合物,
310551,含有硝酸盐及磷酸盐的矿物肥料或化学肥料,
310559,其他含氮、磷两种元素的矿物肥料或化学肥料,
310560,含磷、钾两种肥效元素的矿物肥料或化学肥料,
310590,其他肥料,
320110,坚木浸膏,
320120,荆树皮浸膏,
320190,其他植物鞣料浸膏；鞣酸及其盐醚酯等衍生物,
320210,有机合成鞣料,
320290,无机鞣料；鞣料制剂；预鞣用酶制剂,
320300,动植物质着色料及以其为基本成分的制品,
320411,分散染料及以其为基本成分的制品,
320412,酸性染料和媒染染料及以其为基本成分的制品,
320413,碱性染料及以其为基本成分的制品,
320414,直接染料及以其为基本成分的制品,
320415,瓮染料及以其为基本成分的制品,
320416,活性染料及以其为基本成分的制品,
320417,颜料及以其为基本成分的制品,
320418,类胡萝卜素着色料及以其为基本成分的制品,
320419,其他有机着色料及以其为基本成分的制品,
320420,用作荧光增白剂的有机合成产品,
320490,用作发光体的有机合成产品,
320500,色淀及以其为基本成分的制品,
320611,以干物质计二氧化钛含量≥80%的颜料及制品,
320619,其他以二氧化钛为基本成分的颜料及制品,
320620,以铬化合物为基本成分的颜料及制品,
320641,群青及以其为基本成分的制品,
320642,锌钡白及硫化锌为基本成分的其他颜料及制品,
320649,未列名着色料及其他制品,
320650,用作发光体的无机产品,
320710,陶瓷、搪瓷及玻璃工业用调制颜料、遮光剂等,
320720,珐琅和釉料、釉底料（泥釉）及类似制品,
320730,光瓷釉及类似制品,
320740,搪瓷玻璃料及其他玻璃，呈粉、粒或粉片状的,
320810,聚酯油漆及清漆，溶于非水介质的,
320820,丙烯酸或乙烯聚合物漆，溶于非水介质的,
320890,其他溶于非水介质聚合物漆；章注4所述溶液,
320910,丙烯酸或乙烯聚合物油漆及清漆，溶于水介质,
320990,其他以聚合物为基本成分的油漆及清漆,
321000,其他油漆及清漆；加工皮革用的水性颜料,
321100,配制的催干剂,
321210,压印箔,
321290,制油漆用颜料；零售包装的染料或其他着色料,
321310,成套的颜料,
321390,其他颜料、调色料、文娱颜料及类似品,
321410,嵌缝胶；漆工用填料；油灰及类似胶粘剂,
321490,非耐火涂面制剂，涂门、墙、地板等用,
321511,黑色印刷油墨,
321519,其他印刷油墨,
321590,书写或绘图墨水及其他墨类,
330112,橙油,
330113,柠檬油,
330119,其他柑桔属果实精油,
330124,胡椒薄荷油,
330125,其他薄荷油,
330129,其他非柑桔属果实精油,
330130,香膏,
330190,含浓缩精油的制品；萜烯副产品及精油溶液等,
330210,食品或饮料工业用的混合香料,
330290,其他工业用混合香料及香料为基本成份混合物,
330300,香水及花露水,
330410,唇用化妆品,
330420,眼用化妆品,
330430,指（趾）甲化妆品,
330491,香粉，不论是否压紧,
330499,其他美容品或化妆品及护肤品,
330510,洗发剂（香波）,
330520,烫发剂,
330530,定型剂,
330590,其他护发品,
330610,洁齿品,
330620,清洁牙缝用纱线（牙线），单独零售包装的,
330690,口腔清洁剂，包括假牙稳固剂及粉,
330710,剃须用制剂,
330720,人体除臭剂及止汗剂,
330730,香浴盐及其他泡澡用制剂,
330741,神香及其他室内通过燃烧散发香气的制品,
330749,室内除臭制品,
330790,脱毛剂和未列名的芳香料制品及化妆盥洗品,
340111,盥洗用条块状肥皂及有机表面活性产品,
340119,其他条块状肥皂及有机表面活性产品等,
340120,其他形状的肥皂,
340130,洁肤用有机表面活性产品及制品，零售包装的,
340231,直链烷基苯磺酸及其盐,
340239,其他阴离子型有机表面活性剂,
340241,阳离子型有机表面活性剂,
340242,非离子型有机表面活性剂,
340249,其他有机表面活性剂,
340250,零售包装表面活性剂制品、洗涤剂及清洁剂,
340290,其他表面活性剂制品、洗涤剂及清洁剂,
340311,矿物油＜70％的纺织材料、皮革等材料处理剂,
340319,矿物油＜70％的润滑剂,
340391,不含矿物油的纺织材料、皮革等材料处理剂,
340399,不含石油或从沥青矿物提取油类的润滑剂,
340420,聚氧乙烯（聚乙二醇）蜡,
340490,其他人造蜡及调制蜡,
340510,鞋靴或皮革用的上光剂及类似制品,
340520,保养木制品用的上光剂及类似制品,
340530,车身用的上光剂及类似制品,
340540,擦洗膏、去污粉及类似制品,
340590,玻璃或金属用的光洁剂及类似制品,
340600,各种蜡烛及类似品,
340700,塑型用膏；牙科用蜡；牙科用其他熟石膏制品,
350110,酪蛋白,
350190,酪蛋白酸盐及其他酪蛋白衍生物；酪蛋白胶,
350211,干的卵清蛋白,
350219,其他卵清蛋白,
350220,乳白蛋白，两种或两种以上的乳清蛋白浓缩物,
350290,其他白蛋白、白蛋白盐及其他白蛋白衍生物,
350300,明胶及其衍生物；鱼胶；其他动物胶,
350400,蛋白胨和未列名蛋白质及其衍生物；皮粉,
350510,糊精及其他改性淀粉,
350520,以淀粉、糊精或其他改性淀粉为基本成分的胶,
350610,零售包装每件净重≤1kg的胶,
350691,橡胶或3901至3913聚合物为基本成分的粘合剂,
350699,未列名的调制胶及其他调制粘合剂,
350710,粗制凝乳酶及其浓缩物,
350790,其他酶；未列名的酶制品,
360100,发射药,
360200,配制炸药，但发射药除外,
360310,安全导火索,
360320,导爆索,
360330,火帽,
360340,雷管,
360350,引爆器,
360360,电雷管,
360410,烟花、爆竹,
360490,信号弹、降雨火箭及其他烟火制品,
360500,火柴，但3604的烟火制品除外,
360610,打火机液体燃料，容器容积≤300cucm,
360690,铈铁及其他引火合金；其他易燃材料制品,
370110,X光用摄影感光硬片及平面软片,
370120,一次成像软片,
370130,其他硬片及软片，任一边＞255mm,
370191,彩色摄影用硬片及平面软片,
370199,其他硬片及平面软片,
370210,X光用成卷的感光卷片,
370231,无齿孔彩色摄影用卷片，宽≤105mm,
370232,涂卤化银无齿孔卷片，宽≤105mm,
370239,其他无齿孔卷片，宽≤105mm,
