code,name,description
6504,编结帽或用任何材料的条带拼制而成的帽类,"65.04 编结帽或用任何材料的条带拼制而成的帽类，不论有无衬里或装饰物
 
 本品目主要包括品目65.02的帽坯楦制成形后，加有帽边、衬里或装饰物制成的帽类。
 帽坯通常先用明胶、浆料、树胶等使之硬挺，而后通过加压或熨烫在帽模上楦制成形。在楦制过程中，帽口按所需尺寸制成椭圆形，帽边的范围也更为明显。
 楦制后，帽边按所需形状制成一定式样。
 切勿将已楦制的帽坯与未楦制的帽坯（品目65.02）相混淆，尽管后者有时不加装饰物就直接供戴用（例如，在海滩或乡村戴用）。
 帽类在楦制（必要时帽边还需整形）后还可经进一步整理（例如，加衬里、帽圈、帽带、帽颏带，以及人造花、果或叶、帽针及羽毛等装饰性配件）。
 除上述物品以外，本品目还包括：
 一、女帽厂商用品目65.02未楦制及未加边的帽坯制得的各式各样的帽类。
 二、用任何材料的条带直接拼制而成的帽类（品目65.02的帽坯经螺旋形缝合制成并可直接作帽戴用的除外）。
 三、仅经楦制或加边的品目65.02的帽坯，以及未楦制成形和未加帽边，但已加衬里或装饰物（带有缎带、索等）的帽坯。
 
关 闭"
6505,针织或钩编的帽类，用成匹的花边、毡呢或其他纺织物（条带除外）制成的帽带，不论有无衬里或装饰物；任何材料制的发网，不论有无衬里或装饰物,"65.05 针织或钩编的帽类，用成匹的花边、毡呢或其他纺织物（条带除外）制成的帽类，不论有无衬里或装饰物；任何材料制的发网，不论有无衬里或装饰物
 
 本品目包括通过针织或钩编（不论是否缩绒或毡合）直接制成的帽类，以及用成匹花边、毡呢或其他纺织物缝制而成的帽类，不论帽类是否加衬里或饰物，也不论织物是否上油、上蜡、涂橡胶或用其他材料浸渍或涂布。
 本品目还包括缝制的帽坯，但不包括用缏条或其他条带缝制或其他方法拼制而成的帽坯及帽类（品目65.04）。本品目也包括用品目65.01的帽身、帽兜或毡呢圆帽片制成的毡呢帽类，其中包括简单楦制成形的帽兜以及加有帽边的帽兜。
 这些物品不论是否已加衬里或装饰物，均归入本品目。
 它们包括：
 一、有边帽，不论是否饰有缎带、帽针、带扣、人造花、果或叶、羽毛或其他任何材料的装饰物。
 羽毛或人造花制的帽类除外（品目65.06）。
 二、贝雷帽、无边女帽、无沿便帽及类似品。这些帽一般经针织或钩编直接织成，且多数经缩绒（例如，巴斯克贝雷帽）。
 三、某些东方式帽类（例如，圆筒形无边毡帽）。它们通常经针织或钩编直接织成，且多数经缩绒。
 四、各种无舌尖顶帽（例如，制服帽等）。
 五、职业帽或法帽（主教冠、教士的四角帽、学士帽等）。
 六、用机织物、花边、网眼织物等制成的，具有明显帽类特征的帽类，例如，厨师帽、修女帽、护士及女服务员的帽子等。
 七、用纺织物包覆的软木或木髓防护帽。
 八、海员用的防水帽。
 九、兜帽。
 用于披肩、斗篷等可分开的兜帽，如与有关服装一同报验的，不应归入本品目，而应根据服装的材料归类。
 十、大礼帽及夜礼帽。
 本品目还包括发网、束发罩及类似品。它们可用任何材料制得，通常所用的材料有网眼薄纱或其他网眼织物、针织物或钩编织物、人发。
 
关 闭"
6506,其他帽类，不论有无衬里或装饰物,"65.06 其他帽类，不论有无衬里或装饰物：
 10 — 安全帽
 — 其他：
 91 — — 橡胶或塑料制
 99 — — 其他材料制
 
 本品目包括所有不归入本品目以前本章各品目或第六十三章、第六十八章或第九十五章的各种帽类。本品目主要包括安全帽（例如，体育用帽、军事或消防员用的头盔、摩托车驾驶员、矿工或建筑工人用的头盔），不论是否装有防护垫或（对于某些头盔）装有话筒或耳机。
 本品目还包括：
 一、橡胶或塑料制的帽类（例如，女子游泳帽、兜帽）。
 二、皮革或再生皮革制的帽类。
 三、毛皮或人造毛皮制的帽类。
 四、羽毛或人造花制的帽类。
 五、金属制的帽类。
 
关 闭"
6507,帽圈、帽衬、帽套、帽帮、帽骨架、帽舌及帽颏带,"65.07 帽圈、帽衬、帽套、帽帮、帽骨架、帽舌及帽颏带
 
 本品目仅包括下列用于帽类的配件：
 一、装在帽顶里边的帽圈。它们通常用皮革制成，但也有用再生皮革、油布或其他涂布织物等制得。只有切成一定长度或经其他加工制成即可装于帽子之上的帽圈，才可归入本品目。帽圈通常带有制帽厂商的名称等。
 二、帽衬及帽衬零件，通常用纺织材料制得，但有时为塑料、皮革等制得。它们一般也印有制帽厂商的名称等。
 应当注意，用于附在帽顶内部等的标签不归入本品目。
 三、帽套，通常用纺织物或塑料制成。
 四、帽帮，可用坚挺织物（例如，硬衬布）、纸板、铸纸品、软木、木髓、金属等制得。
 五、帽骨架，例如，金属丝骨架（有时用纺织材料或其他材料螺旋缠绕）及夜礼帽用的弹簧骨架。
 六、帽舌（例如，用于制服帽或其他帽的）。主要用于遮光的帽檐如装在任何形式的帽类（皇冠件）上的，应按帽类归类，否则应按其构成材料归类。
 七、帽颏带，用皮革、纺织物、塑料等制成的窄条或带。它们通常制成可调式，可按需要的长度进行调整。它们也可作为装饰物件。本品目仅包括即可装于帽上的帽颏带。
 
关 闭"
6601,雨伞及阳伞（包括手杖伞、庭园用伞及类似伞）,"66.01 雨伞及阳伞（包括手杖伞、庭园用伞及类似伞）(+)：
 10 — 庭园用伞及类似伞
 — 其他：
 91 ——折叠伞
 99 ——其他
 
 本品目包括各种雨伞、阳伞（例如，仪仗用伞、伞式帐篷、手杖伞及带座手杖式伞，露天餐馆、市场、庭园用伞及类似伞），不论其各部分（包括配件及装饰物）用何种材料制成，例如，伞面可用任何纺织物、塑料、纸等制成，还可刺绣，饰以花边、流苏或其他装饰物。但不包括明显专门用作玩具或用于狂欢节的伞（第九十五章）。
 手杖伞为一种有一硬套，外表象手杖的物品。
 伞式帐篷由一把大伞和一幅“围幕”构成，围幕可以固定在地上（例如，通过桩钉固定的钟罩形帐篷，或通过沙袋在其内部压住围幕的帐篷）。
 伞杆（杖）通常是木头、藤枝、塑料或金属制的。伞柄可与杆（杖）材料相同，或全部或部分由贵金属、包贵金属、兽牙、角、骨、琥珀、龟壳、珍珠母等制成，也可镶有宝石或半宝石（天然、合成或再造）等，还可用皮革或其他材料包覆并可带有穗缨或蝴蝶结。
 本品目不包括：
 （一）伞套及类似品，不论是否一同报验，但未套在伞上（它们应归入适当品目）。
 （二）不具有伞或伞式帐篷特征的海滩帐篷（品目63.06）。
○
○ ○"
6602,手杖、带座手杖、鞭子、马鞭及类似品,"66.02 手杖、带座手杖、鞭子、马鞭及类似品
 
 除下述已列明不包括的货品以外，本品目包括手杖、棍、鞭子（包括铅条鞭）、马鞭及类似品，不论其用何种材料制成。
 一、手杖、带座手杖及类似品
 除普通的手杖以外，本组还包括带座手杖（其手柄张开后能形成一座位）、专供残疾人及老人使用的拐杖、童子军棍、牧羊人用的弯柄杖。
 本组也包括藤枝或木头经旋切、弯曲或其他加工制成的手杖半成品，但不包括仅粗加修整或车圆，适于制手杖的藤枝或木料（品目14.01或第四十四章）。本品目也不包括未制成手柄的坯件（品目66.03）。
 手杖等的柄及杆（杖）部分可用各种材料制成，也可镶有贵金属或包贵金属、宝石或半宝石（天然、合成或再造），还可全部或部分用皮革或其他材料包覆。
 二、鞭子、马鞭及类似品
 本组包括：
 （一）通常由把手及鞭条结合构成的各种鞭子。
 （二）通常由把手和短皮革圈（而不是鞭条）构成的马鞭。
*
* *
 所有上述物品可带有任何材料制的蝴蝶结或其他配件。
 本品目不包括：
 （一）丈量用杖、测量杆及类似品（品目90.17）。
 （二）拐杖及拐棍（品目90.21）。
 （三）火器手杖、刀剑手杖、灌铅手杖及类似品（第九十三章）。
 （四）第九十五章的物品（例如，高尔夫球棒、曲棍球杆、滑雪杖、登山用破冰斧）。
 
关 闭"
6603,品目6601或6602所列物品的零件及装饰品,"66.03 品目66.01或66.02所列物品的零件及装饰品：
 20 — 伞骨，包括装在伞柄上的伞骨
 90 — 其他
 
 本品目不包括纺织材料制的零件、附件及装饰品，以及任何材料制的罩套、穗缨、鞭梢、伞套及类似品，它们即使与雨伞、阳伞、手杖等一同报验，只要未装在一起，就应分别归类。除此之外，本品目包括明显为品目66.01或66.02所列物品的零件、配件及附件。
 归入本品目的零、附件等可不考虑其构成的材料（包括用贵金属、包贵金属、天然、合成或再造的宝石或半宝石制成的）。它们包括：
 一、用于雨伞、阳伞、手杖、鞭子等的把柄（包括明显为未制成把柄的毛坯）。
 二、骨架，包括装在伞杆上的骨架、伞骨及撑杆。
 三、雨伞或阳伞的杆（杖），不论是否有把柄。
 四、鞭子或马鞭的握把。
 五、伞杆滑动件、伞骨头、开杯及梢杯、金属包头、弹簧、项圈、可调整伞面与伞杆角度的装置、大钉、带座手杖的地面板及类似品等。
 本品目不包括：
 （一）手杖半成品（参见品目66.02的注释）。
 （二）伞骨及撑杆用的仅切割成一定长度的钢铁管及钢铁型材（第七十二章或第七十三章）。
 
关 闭"
6701,带羽毛或羽绒的鸟皮及鸟体其他部分、羽毛、部分羽毛、羽绒及其制品（品目0505的货品和经加工的羽管及羽轴除外）,"67.01 带羽毛或羽绒的鸟皮及鸟体其他部分、羽毛、部分羽毛、羽绒及其制品（品目05.05的货品和经加工的羽管及羽轴除外）
 
 除了某些在其他品目更为具体列名的货物和以下列名不包括的货品以外，本品目包括：
 一、带羽毛或羽绒的鸟皮及鸟体的其他部分、羽毛或羽绒、部分羽毛，虽未构成制品，但其加工范围已超出清洗、消毒或防腐的简单处理（参见品目05.05的注释），本品目的货品可经漂白、染色、卷曲或成波浪形等加工。
 二、用带羽毛或羽绒的鸟皮或鸟体其他部分制成的物品，用羽毛、羽绒或部分羽毛制成的物品，即使所用羽毛或羽绒等未经加工或仅经清洗，但用羽轴或羽管制成的物品除外。据此，本品目包括：
 （一）羽管用金属丝或其他材料捆绑用于妇女头饰基座等的单根羽毛，也可由单根羽毛件组合而成的物品。
 （二）拼装成簇的羽毛以及用胶或其他方法固定在纺织物或其他基底之上的羽毛或羽绒。
 （三）用带羽毛或羽绒的鸟体或部分鸟体制成的装饰品，用于制帽子、围巾、披肩、斗蓬、衣眼或衣着附件的其他制品。
 （四）装饰性羽毛制成的扇子，其扇骨可用任何材料制成。但用贵金属制成扇骨的扇子应归入品目71.13。
 本品目不包括羽毛或羽绒仅作为饰物或填充料的衣服及衣着附件。
 本品目还不包括：
 （一）羽毛或羽绒制的鞋靴（第六十四章）。
 （二）羽毛或羽绒制的帽类（第六十五章）。
 （三）品目67.02的物品。
 （四）羽毛或羽绒仅在其中作为填充料或衬垫物的寝具等（品目94.04）。
 （五）第九十五章的物品（例如，羽毛球、羽毛镖或钓鱼浮子）。
 （六）已加工的羽管及羽轴（例如，牙签，品目96.01），羽毛掸帚（品目96.03）以及用于施敷脂粉或化妆品的羽绒粉扑及粉拍（品目96.16）。
 （七）收藏品（品目97.05）。
 
关 闭"
6702,人造花、叶、果实及其零件；用人造花、叶或果实制成的物品,"67.02 人造花、叶、果实及其零件；用人造花、叶或果实制成的物品：
 10 — 塑料制
 90 — 其他材料制
 
 本品目包括：
 一、用各种零件组装（通过捆扎、胶粘、相互装镶或类似方法组装）制得，形状酷似天然产品的人造花、叶及果实。本类还包括按人造花等相同的制作方法制成的人造花、叶或果实形状的传统艺术品。
 二、人造花、叶或果实的零件（例如，雌蕊、雄蕊、子房、花瓣、花萼、叶及茎）。
 三、用人造花、叶及果实制成的物品（例如，花束、花环、花圈、植物）及用人造花、叶或果实制得的装饰或观赏用的其他物品。
 本品目包括用大头针或其他小紧固件固定的人造花、叶或果实。
 本品目的物品主要用作装饰（例如，在住宅或教堂内装饰）或作为帽、衣着等的饰物。
 除下列不包括的物品以外，这些物品可由纺织材料、毡呢、纸、塑料、橡胶、皮革、金属箔片、羽毛、贝壳或其他动物质材料等制成，（例如，海生动物材料制的人造叶，用经特别加工及染色的水螅或苔藓虫柔软尸体制成）。所有这些物品如果符合以上规定，不论其加工程度如何，均应归入本品目。
 本品目不包括：
 （一）品目06.03或品目06.04的天然花、叶（例如，染色、涂银色或金色的）。
 （二）花边、刺绣品或其他纺织物制成的花卉图案，尽管它们可用作衣着的装饰物，却不是以人造花制作方法制成的〔即将各种零件（花瓣、雄蕊、茎等）用金属丝、纺织材料、纸、橡胶等捆扎，用胶粘合或用类似方法组合而成的〕（第十一类）。
 （三）人造花或叶制成的帽类（第六十五章）。
 （四）玻璃制品（第七十章）。
 （五）用陶瓷、石料、金属、木头等经模塑、锻造、雕刻、冲压或其他方法整件制成形的人造花、叶或果实；或者用捆扎、胶粘、相互装镶及类似方法以外的其他方法将零件组合而成的人造花、叶或果实。
 （六）简单切成一定长度并用纺织材料、纸等包覆，用于制造人造花等的茎的金属丝（第十五类）。
 （七）明显作为玩具或狂欢节用品的物品（第九十五章）。
 
关 闭"
6703,经梳理、稀疏、脱色或其他方法加工的人发；作假发及类似用品的羊毛、其他动物毛或其他纺织材料,"67.03 经梳理、稀疏、脱色或其他方法加工的人发；作假发及类似品用的羊毛、其他动物毛或其他纺织材料
 
 除经简单洗涤、清洁或按长度分拣（但未按发根和发梢整理）的人发及废人发（品目05.01）以外，本品目包括经梳理或其他方法加工（例如，稀疏、脱色、染色、成波纹形或卷曲的人发）后用于制须发（例如，制造假发、卷发或假辫）或其他物品的人发。
 所称“梳理”，包括将每根头发按发根和发梢进行整理。
 本品目也包括用于制假发及类似品或玩偶头发的羊毛、其他动物毛（例如，牦牛毛、安哥拉山羊毛、西藏山羊毛）及其他纺织材料（例如，化学纤维）。经加工作上述用途的产品主要有：
 一、通常为羊毛条或其他动物毛条在两条平行的细绳上交织，外观象一缏条的物品。这些物品（称为“绉纱带”）报验时一般有相当的长度，重约1千克。
 二、制成小束的波纹（卷曲）纺织纤维条，每束为14～15米长，重约500克。
 三、用经整体染色的化学纤维对折成簇，在折叠的两端用约2毫米宽的纺织纱线机织编带捆在一起的“纬纱”。这些“纬纱”外观象一长段流苏。
 成团、成丝束状或经纺前加工的羊毛、其他动物毛或其他纺织纤维应归入第十一类。
 
关 闭"
6704,人发、动物毛或纺织材料制的假发、假胡须、假眉毛、假睫毛及类似品；其他品目未列名的人发制品,"67.04 人发、动物毛或纺织材料制的假发、假胡须、假眉毛、假睫毛及类似品；其他品目未列名的人发制品：
 — 合成纤维纺织材料制：
 11 — — 整头假发
 19 — — 其他
 20 — 人发制
 90 — 其他材料制
 
 本品目包括：
 一、用人发、动物毛或纺织材料制的各种毛发制品。这些制品包括假发、假胡须、假眉毛、假睫毛、假辫子、假卷发、假发髻及类似品。它们通常是精工制作的，用于个人打扮或用于专业工作（例如，戏剧用假发）。
 这类物品不包括：
 （一）玩偶用假发（品目95.03）。
 （二）通常用低档材料和粗劣手工制成的狂欢节用品（品目95.05）。
 二、其他品目未列名的人发制品，特别是人发制的某种轻质机织材料。
 这类物品不包括：
 （一）品目59.11的毛发制滤布。
 （二）发网（品目65.05）
 （三）毛发制的手用筛（ 品目96.04）。
 
 
关 闭"
6801,天然石料（不包括板岩）制的长方砌石、路缘石、扁平石,"68.01 天然石料（不包括板岩）制的长方砌石、路缘石、扁平石
 
 本品目包括通常用于铺路面、铺路缘、铺人行道及类似用途并且已加工成形的天然石料（例如，砂岩、花岗岩、斑岩），但板岩除外。这些石料即使可作其他用途的仍应归入本品目。圆石子、卵石或未经成形加工的类似铺路石料应归入品目25.17。
 本品目的产品是用手工或机械将石料切割、粗劈或切成块状制得的。砌石及扁平石的石面通常是矩形（包括正方形）的，但扁平石按其长度和宽度之比，厚度要薄些。砌石略呈立方形或斜截棱锥形。路缘石可以是直的，也可以是弯的，其横截面通常是矩形（正方形除外）的。
 本品目包括形状明显为砌石、路缘石或扁平石的石料，即使它们只是简单地劈成、锯成或粗切成方制成的。本品目还包括经过修琢、凿毛、砂磨、打磨、圆边、切斜角和制榫的石料及经专门加工适于某些铺路特殊需要的石料（例如，制成适于街道排水或车库出口通道用的特别形状的路缘石）。
 本品目不包括用混凝土或人造石制成的路缘石等（品目68.10）及陶瓷制的地砖（第六十九章）。
 
关 闭"
6802,已加工碑石或建筑用石（不包括板岩）及其制品，但品目6801的货品除外；天然石料（包括板岩）制的镶嵌石（马赛克）及类似品，不论是否有衬背；天然石料（包括板岩）制的人工染色石料、石片及石粉,"68.02 已加工的碑石或建筑用石（不包括板岩）及其制品，但品目68.01的货品除外；天然石料（包括板岩）制的镶嵌石（马赛克）及类似品，不论是否有衬背；天然石料（包括板岩）制的人工染色石粒、石片及石粉：
 10 — 砖、瓦、方块及类似品，不论是否为矩形（包括正方形），其最大面以可置入边长小于7厘米的方格为限；人工染色的石粒、石片及石粉
 — 简单切削或锯开并具有一个平面的其他碑石或建筑用石及其制品：
 21 ——大理石、石灰华及蜡石
 23 ——花岗岩
 29 ——其他石
 — 其他：
 91 ——大理石、石灰华及蜡石
 92 ——其他石灰质石
 93 ——花岗岩
 99 ——其他石
 
 本品目包括经加工的天然碑石或建筑用石（不包括板岩），其加工程度超出第二十五章所列正常采石场产品的范围的。但在协调制度其他品目更为具体列名的某些货品不归入本品目，这些物品的具体例子，参见本注释末尾及本章的总注释。
 本品目包括的石料，除经劈、锯、粗切成块、片、板状（石面为方形或长方形）以外，还须经过进一步加工。
 因此本品目包括石匠、雕刻家等制作的下列形状石料：
 一、粗锯坯件；非矩形薄板（具有一个或多个三角形、六角形、梯形、圆形等切面的）。
 二、各种形状的石料（包括石块、石板或石片），不论是否已为制成品形状的。这些石料可经浮饰（即通过磨平边缘，但留下粗糙隆突的石面使其具有岩石表面的一种处理方法），用镐、锤、凿等修琢，用蓖式石凿等开出石沟，刨平、砂磨、打磨、抛光、切斜角、模制、车削、饰面、雕刻等加工。
 本品目不仅包括经上述加工的建筑用石料（包括饰面石板），还包括制成品，例如，梯级、挑檐、三角檐饰、栏杆、梁托和支柱；门窗框架及过梁；门槛；壁炉台；窗台；门口石阶；墓碑；界石及里程碑、系缆柱；全景展示板（上釉或未上釉的）；护柱及护块；洗涤槽、水槽、喷水池；捣碎机用石球；花盘；圆柱、柱脚及柱头；雕像及其垫座；深或浅浮雕品；十字架；动物雕像；碗、花瓶、杯子；口香片盒；写字用具；烟灰缸；镇纸；人造水果及叶子等。用石料与其他材料合制的装饰物可作为首饰或仿首饰、金器或银器归类（参见第七十一章的注释）；以石料为主要材料制成的其他装饰性货品一般应归入本品目。
 制成家具（餐具柜、脸盆架、桌子等）台面的石板，如果与各件家具（不论是否组装）一起报验并明显属于该家具一部分的，应归入第九十四章；但单独报验的仍归入本品目。
 经加工的碑石或建筑用石制品通常是用品目25.15或25.16的石料制成的，但也可用除板岩以外的其他任何天然石料（例如，石英岩，白云石，燧石，冻石）制成。例如，冻石既可用于有耐热和耐化学腐蚀要求的工业建筑工程（如用于同流换热炉），也可用于纸浆制造设备和化工设备。
 本品目也包括供各种地板或墙壁铺面用的小块镶嵌砖及类似的大理石砖，无论是否用纸或其他材料作衬背；还包括人工染色的大理石或其他天然石料（包括板岩）的颗粒片屑及粉末（例如，用于商店橱窗展览）。但未经处理的卵石、石粒、石片屑和染色的天然砂应归入第二十五章。
 用水泥或其他粘合剂（例如，塑料）粘聚天然石料块制成的石板、砖瓦之类的物品及模制和粘聚石粉或石粒制成的小塑像、柱子、杯子等物品，应作为人造石制品归入品目68.10。
 本品目不包括：
 （一）经加工的板岩和板岩制品，但镶嵌砖及类似品除外（品目68.03、96.09和96.10）。
 （二）熔融玄武岩制成的物品（品目68.15）。
 （三）用冻石烧制而成的物品（第六十九章或第八十五章）。
 （四）仿首饰（品目71.17）。
 （五）第九十一章的物品（例如，钟和钟壳及其零件）。
 （六）灯具、照明装置及其零件（品目94.05）。
 （七）石钮扣（品目96.06）及品目95.04或96.09的粉笔。
 （八）雕塑品原件（品目97.03）。
关 闭"
6803,已加工的板岩及板岩或粘聚板岩的制品,"68.03 已加工的板岩及板岩或粘聚板岩的制品
 
 天然板岩，如果为天然块状，或经劈、锯、粗切制成块、板、片状的，均归入品目25.14。本品目也包括类似产品，但加工程度更高〔例如，锯或切成矩形（包括正方形）以外的形状，打磨、抛光、切斜角、钻孔、涂清漆、涂瓷釉、模制或作其他装饰〕。
 本品目主要包括经抛光或其他加工的物品，例如，墙砖、石板（用于铺路、建房、建化学设备等）；石槽、石池、石盆、洗涤石槽；石制明沟；壁炉台。
 本品目还包括明显用于铺屋顶、贴墙面或作防潮层用的板岩，这些板岩有的是特殊形状（多边形、圆形等）的，有的是矩形（包括正方形）的。
 粘聚的板岩制品也包括在本品目内。
 本品目不包括： 
 （一）未经人工染色的板岩粒、屑片及粉末（品目25.14）。
 （二）镶嵌砖及类似品，人工染色的板岩粒、屑片及粉末（品目68.02）。
 （三）石笔（品目96.09）、书写或绘画用的板岩板，不论是否镶框（品目96.10）。
 
关 闭"
6804,未装支架的石磨、石碾、砂轮和类似品及其零件，用于研磨、磨刃、抛光、整形或切割，以及手用磨石、抛光石及其零件，用天然石料、粘聚的天然磨料、人造磨料或陶瓷制成，不论是否装有由其他材料制成的零件,"68.04 未装支架的石磨、石碾、砂轮和类似品及其零件，用于研磨、磨刃、抛光、整形或切割，以及手用磨石、抛光石及其零件，用天然石料、粘聚的天然磨料、人造磨料或陶瓷制成，不论是否装有由其他材料制成的零件(+)：
 10 — 碾磨或磨浆用石磨、石碾
 — 其他石磨、石碾、砂轮及类似品：
 21 ——粘聚合成或天然金刚石制
 22 ——其他粘聚磨料制或陶瓷制
 23 ——天然石料制
 30 — 手用磨石及抛光石
 
 本品目主要包括：
 一、通常规格较大的石磨和石碾，用于压碎、磨碎、制浆等〔例如，碾磨谷物（由上下两件构成）、将木料、石棉等物磨成浆状、造纸及混合颜料等用的石碾〕。
 二、刀具、工具等磨刃用的磨石，装于手摇、脚踏或电动机器上的。
 上述两项所列石磨、石碾和磨石通常是扁平的、圆筒形的或截头圆锥形的。
 三、砂轮、磨头、磨盘、磨齿等，装于机床、电动手工工具或气动手动工具上，用于修整、抛光、磨刃、修正，有时也用以切割金属、石料、玻璃、塑料、陶瓷、橡胶、皮革、贝壳、象牙等。
 除有些切割磨盘直径较大以外，这些物品通常比前两项所述物品小得多。它们形状各异（例如，扁平状、锥形、球形、盘形、环形、凹槽形及阶梯形）；其边缘可以是平面，也可以是特种形状的。
 本品目不仅包括主要由研磨料制成的工具，而且还包括在金属柄上只有极小的研磨头的工具和在硬质材料（金属、木、塑料、软木等）芯子上牢固地粘着多层紧密粘聚研磨料的工具（例如，金属等制的切割轮，配有研磨料的轮缘或其轮缘嵌有多组磨头）。本品目还包括珩磨头用的研磨件，不论其是否装有架座，以便固定在珩磨头上。
 必须注意，某些研磨工具不归入本品目，而应归入第八十二章。第八十二章仅包括当附上磨料后，所具有的切齿、沟、槽等仍保持其原形和功能的工具（即这些工具不同于本品目的货品，即使不附磨料也能使用）。因此，切齿涂有研磨料的锯子应归入品目82.02。同样，用以将玻璃片、石英片等切成圆片的顶钻，如果其工作刃未涂研磨料时是光滑的，应归入本品目；如果工作刃口呈锯齿状的（不论是否涂有研磨料），则应归入品目82.07。
 四、带柄或不带柄的抛光石、磨刀石、油石及类似品，直接用手来磨尖、磨快、擦亮或抛光金属或其他材料的。
 它们具有各种形状（例如，矩形、梯形、扇形或弓形、刀片状、两头尖的椭圆形等），其横截面可以是方的、三角的、圆的或半圆的。它们也可以是一般由碳化硼粘聚而成的棱形板，作为手工工具用于磨尖、磨快人造磨料制的磨石，有时也附带用于磨快金属工具。
 这类磨石主要用以磨快工具和切割工具（例如，刃具、收割机刀片、镰刀、长柄大镰刀、割草机等）或用于磨光金属等。
 具有锋利刀口的器具（例如，剃刀或手术刀）是用颗粒特别细腻的石头或板岩制成的油石来磨快，这些磨石在使用前要用水或油湿润。某些磨石（例如，浮石）也用于盥洗、修指甲、修脚甲，还用于擦净、擦亮金属等。
 石磨及砂轮等必须基本上用不论是否粘聚的天然石料（例如，砂岩、花岗石、熔岩、燧石、磨砾石、白云石、石英、粗面岩）、粘聚的天然或人造研磨料（例如，金刚砂、浮石、硅藻土、碎玻璃、刚玉、碳化硅、石榴石、金刚石、碳化硼）或陶土（烧过的泥土、耐火泥土或瓷）制成。
 粘聚砂轮等是将磨碎的研磨料、石料与陶瓷材料（例如，粘土粉或高岭土粉，有时加有长石）、水玻璃、水泥（特别是含镁水泥）或刚性较差的粘接材料（例如，橡胶、虫胶或塑料）等粘合剂相互混合制成。有时还掺入棉花、尼龙、麻等纺织纤维。然后把上述混合物模制成形，干燥后加热（如以陶瓷作粘合剂的，必要时可加热到玻璃化程度）或熟化（例如，对以橡胶、塑料等作粘合剂的）。成品最后还要经修整成一定尺寸和形状。
 制造某些抛光石（油石）所用的研磨粉是要经过洗涤的。
 本品目的石磨，特别是用于磨谷或制纸浆的，它们的表面有时起棱纹。这些磨石可以是一整块的，也可以由几件组装而成，可装配有承接窝口、内箍、外箍、平衡块或浆孔，还可配有磨轴，但不得装有支架。装有支架的石磨，如果是手推或脚踏操作的应归入品目82.05；如果是机动的则应归入第八十四章或第八十五章。
 除上述完整的石磨、石碾等以外，本品目还包括明显作为这些物品的坯件；主要由石料、粘聚研磨料或陶瓷制成的上述货品的部分品、成品零件也归入本品目。
 本品目不包括：
 （一）品目33.04的制成块、片或类似形状的芳香料浮石。
 （二）将天然或人造研磨粉或粒涂在纺织材料、纸、纸板或其他材料上制成的砂纸、砂布及类似品（品目68.05），不论这种砂纸、砂布等是否粘于木轮或木条等支座上（例如，钟、表制造工业、机械工程等用的磨光棒）。
 （三）牙科用圆头锉（品目90.18）。
○
○ ○"
6805,砂布、砂纸及以其他材料为底的类似品，不论是否裁切、缝合或用其他方法加工成形,"68.05 砂布、砂纸及以其他材料为底的类似品，不论是否裁切、缝合或用其他方法加工成形：
 10 — 砂布
 20 — 砂纸
 30 — 其他
 
 本品目包括将粉碎的天然或人造研磨料用胶水或塑料粘于纺织材料、纸、纸板、钢纸、皮革或其他材料之上制成的砂纸、砂布及类似品，成卷、剪切成形（片、带、条、盘、弓形等）、线状或绳状的。本品目也包括无纺织物制成的类似品，它是将研磨料均匀分布并用粘合物质固定于纺织纤维之上制成的产品。所用的研磨料包括金刚砂、刚玉、碳化硅、石榴石、浮石、燧石、石英、砂子及玻璃粉。所制成的带、盘等可以缝合、钉合、胶合或用其他方式拼合。本品目包括将砂纸或砂布永久固定在木块或木条等上制成的工具等，例如，磨光棒。但本品目不包括由一个坚实支座（例如，纸板、木、金属制的）及一层密实粘聚研磨料（而不是研磨粉或粒）构成的砂轮，以及类似结构的手工工具（品目68.04）。
 本品目的货品主要用于（手工操作或机械操作）金属、木料、软木、玻璃、皮革、橡胶（硬化或非硬化）或塑料的修光或清洁；也用于清漆、真漆表面的磨光；还用于磨尖梳棉机针布。
 
关 闭"
